"year","state","population","violent.crime.total","murder.and.nonnegligent.manslaughter.total","legacy.rape.total","revised.rape.total","robbery.total","aggravated.assault.total","property.crime.total","burglary.total","larceny.theft.total","motor.vehicle.theft.total","violent.nr.crime.total","aggregate.crime.total","violent.crime.rate","murder.and.nonnegligent.manslaughter.rate","legacy.rape.rate","revised.rape.rate","robbery.rate","aggravated.assault.rate","property.crime.rate","burglary.rate","larceny.theft.rate","motor.vehicle.theft.rate","violent.nr.crime.rate","aggregate.crime.rate","violent.crime.rate.chg","murder.and.nonnegligent.manslaughter.rate.chg","legacy.rape.rate.chg","revised.rape.rate.chg","robbery.rate.chg","aggravated.assault.rate.chg","property.crime.rate.chg","burglary.rate.chg","larceny.theft.rate.chg","motor.vehicle.theft.rate.chg","violent.nr.crime.rate.chg","aggregate.crime.rate.chg"
2003,"Iowa",2941976,8175,50,796,NA,1131,6198,87554,17515,64400,5639,7379,94933,277.874462606085,1.69953799759073,27.0566449216445,NA,38.4435495055024,210.674730181348,2976.02699682118,595.348160556034,2189.00494089687,191.673895368283,250.817817684441,3226.84481450562,-7.83593033085964,0.200818721335898,-0.0906110596078875,NA,-1.37469672044995,-6.57144127213769,-187.530962740645,-39.6660091534866,-141.196977463807,-6.66797612335134,-7.74531927125176,-195.276282011896
2004,"Iowa",2952904,8499,44,782,NA,1160,6513,85775,17928,62214,5633,7717,93492,287.818364565865,1.49005859994094,26.4824051171321,NA,39.283363089352,220.56253775944,2904.76764568032,607.131149539572,2106.87513038013,190.761365760621,261.335959448732,3166.10360512905,9.94390195977951,-0.209479397649796,-0.574239804512349,NA,0.839813583849619,9.88780757809201,-71.2593511408641,11.7829889835375,-82.1298105167389,-0.91252960766235,10.5181417642918,-60.7412093765724
2005,"Iowa",2965524,8697,40,847,NA,1153,6657,84370,18147,60723,5500,7850,92220,293.270261849171,1.34883413521523,28.5615628131824,NA,38.8801439475789,224.479720953194,2845.02839970272,611.932326293768,2047.63137981686,185.464693592094,264.708699035988,3109.73709873871,5.45189728330598,-0.141224464725713,2.07915769605027,NA,-0.403219141773128,3.9171831937546,-59.7392459776033,4.80117675419615,-59.2437505632727,-5.29667216852707,3.37273958725581,-56.3665063903472
2006,"Iowa",2982085,8521,55,871,NA,1309,6286,84202,18160,60998,5044,7650,91852,285.739675428433,1.84434715978921,29.2077522941164,NA,43.8954624029831,210.792113571545,2823.59490088311,608.969898577673,2045.4816009604,169.143401345032,256.531923134317,3080.12682401742,-7.53058642073722,0.495513024573981,0.646189480933941,NA,5.01531845540423,-13.6876073816494,-21.4334988196097,-2.96242771609502,-2.14977885645317,-16.3212922470616,-8.17677590167114,-29.6102747212813
2007,"Iowa",2988046,8970,39,970,NA,1328,6633,79133,17176,57018,4939,8000,87133,300.196181718755,1.30520079008154,32.4626863174128,NA,44.4437602366229,221.984534374638,2648.3193364493,574.823814626682,1908.20355509922,165.291966723404,267.733495401343,2916.05283185065,14.4565062903219,-0.539146369707663,3.25493402329642,NA,0.548297833639715,11.1924208030934,-175.275564433802,-34.1460839509906,-137.278045861183,-3.85143462162824,11.2015722670254,-164.073992166776
2008,"Iowa",3002555,8651,77,937,NA,1249,6388,73273,16598,52299,4376,7714,80987,288.12128337366,2.56448258233405,31.2067555798312,NA,41.5979057835743,212.752139427921,2440.35496435536,552.795868851695,1741.81655290244,145.742542601218,256.914527793829,2697.26949214919,-12.0748983450952,1.2592817922525,-1.25593073758161,NA,-2.84585445304855,-9.23239494671759,-207.964372093948,-22.0279457749878,-166.387002196774,-19.5494241221859,-10.8189676075136,-218.783339701461
2009,"Iowa",3007856,8485,38,890,NA,1201,6356,70080,16419,49757,3904,7595,77675,282.094621551032,1.26335835226154,29.5891824608625,NA,39.9287731859504,211.313307551957,2329.89877174971,545.870546994271,1654.23477719678,129.79344755866,252.505439090169,2582.40421083988,-6.0266618226284,-1.3011242300725,-1.61757311896869,NA,-1.66913259762393,-1.43883187596327,-110.456192605646,-6.92532185742368,-87.5817757056639,-15.9490950425582,-4.40908870365971,-114.865281309306
2010,"Iowa",3050202,8191,38,883,NA,1012,6258,68740,16746,48194,3800,7308,76048,268.539591804084,1.24581912935602,28.9489024005623,NA,33.1781304975867,205.166739776579,2253.62123557718,549.012819478841,1580.02650316274,124.581912935602,239.590689403521,2493.21192498071,-13.5550297469479,-0.0175392229055213,-0.640280060300164,NA,-6.75064268836368,-6.14656777537854,-76.2775361725271,3.14227248457007,-74.2082740340395,-5.21153462305742,-12.9147496866478,-89.1922858591743
2011,"Iowa",3064097,7883,44,866,NA,824,6149,72043,17573,50472,3998,7017,79060,257.269923243292,1.43598587120447,28.2628128287061,NA,26.8920990425564,200.679025500825,2351.19841179963,573.513175333548,1647.20633844164,130.478898024442,229.007110414585,2580.20552221421,-11.2696685607922,0.190166741848446,-0.686089571856183,NA,-6.28603145503029,-4.4877142757542,97.5771762224422,24.5003558547074,67.1798352788942,5.89698508884013,-10.583578988936,86.9935972335052
2012,"Iowa",3075039,8167,49,901,NA,962,6255,70357,17201,49116,4040,7266,77623,265.590127474806,1.59347572502332,29.3004413927758,NA,31.2841560708661,203.412054286141,2288.00350174421,559.375019308698,1597.24803490297,131.380447532535,236.28968608203,2524.29318782624,8.32020423151448,0.157489853818856,1.03762856406969,NA,4.39205702830967,2.73302878531624,-63.1949100554211,-14.1381560248503,-49.9583035386636,0.901549508092927,7.28257566744472,-55.912334387976
2013,"Iowa",3092341,8443,41,873,1133,937,6332,67976,15918,47803,4255,7310,75286,273.029397469425,1.32585636577596,28.2310392029857,36.6389088396137,30.3006686520018,204.763963612034,2198.20517853626,514.755649522482,1545.85150861435,137.598020399432,236.390488629812,2434.59566716607,7.43926999461928,-0.267619359247364,-1.06940218979013,NA,-0.983487418864261,1.35190932589296,-89.7983232079446,-44.6193697862166,-51.3965262886245,6.21757286689666,0.100802547781342,-89.6975206601633
2014,"Iowa",3107126,8497,60,828,1128,1045,6264,65056,14428,46477,4151,7369,72425,273.468150309965,1.93104495923242,26.6484204374074,36.3036452335695,33.632366373298,201.601093743865,2093.76768113041,464.35194453009,1495.81960950409,133.59612709623,237.164505076395,2330.9321862068,0.438752840539564,0.605188593456462,-1.58261876557827,-0.335263606044194,3.33169772129619,-3.16286986816883,-104.437497405853,-50.4037049923917,-50.0318991102592,-4.00189330320225,0.774016446583857,-103.663480959269
2015,"Iowa",3121997,8619,73,877,1205,1050,6291,64688,14977,45328,4383,7414,72102,276.073295393942,2.33824696180041,28.0909943219036,38.5970902598561,33.6323193135676,201.505638858718,2072.00711595815,479.724996532668,1451.89120937656,140.390910048921,237.476205134086,2309.48332109224,2.60514508397688,0.407202002567989,1.44257388449615,2.29344502628656,-4.70597304627063e-05,-0.0954548851472339,-21.7605651722565,15.3730520025782,-43.9284001275257,6.79478295269087,0.311700057690246,-21.4488651145662
2016,"Iowa",3130869,9170,73,NA,1278,1150,6669,65888,15306,45580,5002,7892,73780,292.889929281615,2.33162102917752,NA,40.8193380176558,36.7310162130706,213.007954021711,2104.46364891025,488.87385578892,1455.82584260153,159.763950519808,252.070591263959,2356.53424017421,16.816633887673,-0.00662593262288924,NA,2.22224775779969,3.09869689950299,11.5023151629932,32.4565329521033,9.14885925625185,3.9346332249645,19.3730404708871,14.5943861298734,47.0509190819766
2017,"Iowa",3145711,9230,104,NA,1234,1253,6639,66855,15078,46198,5579,7996,74851,293.415383676377,3.30608883015636,NA,39.2280155424322,39.8320125402492,211.049266763539,2125.27469942407,479.319301741323,1468.60280553427,177.352592148484,254.187368133945,2379.46206755802,0.525454394762335,0.974467800978839,NA,-1.59132247522358,3.10099632717869,-1.95868725817161,20.8110505138184,-9.55455404759658,12.7769629327386,17.5886416286763,2.11677686998596,22.927827383804
1985,"Kansas",2450000,8716,121,719,NA,1929,5947,98474,25740,67433,5301,7997,106471,355.755102040816,4.93877551020408,29.3469387755102,NA,78.734693877551,242.734693877551,4019.34693877551,1050.61224489796,2752.36734693878,216.367346938776,326.408163265306,4345.75510204082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,"Kansas",2461000,9076,108,810,NA,1958,6200,109607,29229,74029,6349,8266,117873,368.793173506705,4.38845997561967,32.9134498171475,NA,79.561154002438,251.930109711499,4453.75863470134,1187.68793173507,3008.08614384397,257.984559122308,335.879723689557,4789.6383583909,13.0380714658883,-0.550315534584414,3.5665110416373,NA,0.826460124887006,9.19541583394832,434.411695925831,137.075686837108,255.718796905191,41.6172121835324,9.47156042425098,443.883256350081
1987,"Kansas",2476000,8932,110,808,NA,2032,5982,112488,28177,78043,6268,8124,120612,360.743134087237,4.44264943457189,32.6332794830372,NA,82.0678513731825,241.599353796446,4543.13408723748,1138.00484652666,3151.97899838449,253.150242326333,328.1098546042,4871.24394184168,-8.05003941946711,0.0541894589522229,-0.280170334110345,NA,2.50669737074452,-10.3307559150535,89.3754525361383,-49.6830852084111,143.892854540525,-4.83431679597521,-7.76986908535679,81.6055834507833
1988,"Kansas",2487000,9083,85,779,NA,2136,6083,112280,29321,76927,6032,8304,120584,365.219139525533,3.41777241656614,31.3228789706474,NA,85.8866103739445,244.591877764375,4514.67631684761,1178.9706473663,3093.16445516687,242.541214314435,333.896260554885,4848.57257740249,4.47600543829526,-1.02487701800575,-1.31040051238979,NA,3.81875900076196,2.99252396792889,-28.4577703898722,40.9658008396489,-58.8145432176229,-10.6090280118977,5.78640595068509,-22.6713644391875
